Time(ms),Main(mA),Main Voltage(V),
0.032720088958740234,422.26433937956745,3.88025,
0.03289604187011719,437.47576756011085,3.8817500000000003,
0.033119916915893555,444.8361360345673,3.88125,
0.03330087661743164,444.10009918712166,3.88375,
0.033483028411865234,428.02996135122504,3.88275,
0.03370308876037598,419.07484637396965,3.886,
0.03392314910888672,402.14599888271977,3.88675,
0.034142255783081055,398.71116026130676,3.882,
0.034322261810302734,397.9751234138611,3.88525,
0.034497976303100586,398.71116026130676,3.8885,
0.03472113609313965,398.34314183758397,3.8845,
0.03489995002746582,396.0123584873394,3.8845,
0.03510403633117676,397.7297777980459,3.8885,
0.03534197807312012,396.5030497189698,3.8835,
0.03557705879211426,403.74074538551866,3.8855,
0.035952091217041016,404.3541094250567,3.88625,
0.036334991455078125,403.3727269617959,3.88475,
0.036746978759765625,402.5140173064426,3.8855,
0.036746978759765625,399.56986991666,3.88225,
0.037107229232788086,403.12738134598067,3.8825000000000003,
0.037107229232788086,424.3497771139968,3.8835,
0.03747296333312988,436.00369386521953,3.88375,
0.03747296333312988,434.40894736242063,3.88375,
0.03783392906188965,422.8777034191055,3.88475,
0.03783392906188965,412.69586036277406,3.8850000000000002,
0.03823208808898926,397.9751234138611,3.88725,
0.03823208808898926,399.2018514929372,3.88625,
0.038598060607910156,396.9937409506003,3.8875,
0.0389559268951416,403.6180725776111,3.8817500000000003,
0.0389559268951416,417.72544548698596,3.88475,
0.03931427001953125,423.61374026655113,3.8825000000000003,
0.03931427001953125,424.4724499219044,3.88475,
0.03967094421386719,411.34645947579037,3.88675,
0.03967094421386719,392.33217425011117,3.8885,
0.04003620147705078,385.70784262310036,3.88475,
0.04003620147705078,383.009040849133,3.88675,
0.04040217399597168,383.3770592728558,3.886,
0.04040217399597168,379.94222065144277,3.886,
0.042716264724731445,386.07586104682315,3.887,
0.04306912422180176,395.1536488319861,3.88725,
0.04306912422180176,399.69254272456766,3.8857500000000003,
0.04306912422180176,400.30590676410566,3.8845,
0.043389081954956055,420.30157445304576,3.88475,
0.043389081954956055,408.1569664701926,3.8890000000000002,
0.043389081954956055,396.7483953347851,3.8855,
0.043752193450927734,397.7297777980459,3.8845,
0.043752193450927734,397.11641375850786,3.88225,
0.043752193450927734,398.0977962217687,3.88475,
0.044039249420166016,399.0791786850296,3.8875,
0.044039249420166016,394.1722663687253,3.88525,
0.044039249420166016,395.8896856794318,3.88425,
0.044393062591552734,399.56986991666,3.886,
0.044393062591552734,411.7144778995132,3.887,
0.044393062591552734,405.21281908041,3.8845,
0.04476118087768555,407.2982568148393,3.8855,
0.04476118087768555,404.9674734645948,3.8855,
0.04476118087768555,402.63669011435024,3.88675,
0.04503607749938965,401.777980458997,3.8857500000000003,
0.04503607749938965,401.53263484318177,3.88675,
0.04503607749938965,405.33549188831756,3.88625,
0.045313119888305664,405.82618311994804,3.884,
0.045313119888305664,421.65097534002945,3.88775,
0.045313119888305664,404.23143661714914,3.8857500000000003,
0.045523881912231445,407.7889480464697,3.8857500000000003,
0.04572105407714844,423.73641307445877,3.88225,
0.0459749698638916,419.1975191818773,3.884,
0.0459749698638916,395.3989944478014,3.886,
0.04618501663208008,400.06056114829045,3.88275,
0.046395063400268555,426.68056046424135,3.8817500000000003,
0.046623945236206055,434.286274554513,3.88325,
0.046833038330078125,433.9182561307902,3.88275,
0.047039031982421875,431.0967815489152,3.8825000000000003,
0.047245025634765625,427.9072885433174,3.88225,
0.04745316505432129,426.5578876563337,3.8857500000000003,
0.04765892028808594,409.3836945492686,3.8845,
0.04786515235900879,389.6333724761438,3.88475,
0.04807114601135254,394.5402847924481,3.8875,
0.048317909240722656,376.8754004537526,3.8845,
0.048528194427490234,358.1064608438886,3.89,
0.04878401756286621,330.62775187258444,3.8890000000000002,
0.04878401756286621,366.69355739742116,3.88725,
0.04899191856384277,378.10212853282866,3.8875,
0.04919695854187012,385.9531882389156,3.8897500000000003,
0.049404144287109375,387.91595316543726,3.8855,
0.0496370792388916,389.6333724761438,3.8855,
0.04984402656555176,390.00139089986664,3.88525,
0.050050973892211914,387.42526193380684,3.8875,
0.05026102066040039,390.24673651568185,3.886,
0.050469160079956055,391.9641558263883,3.88675,
0.0506742000579834,395.1536488319861,3.884,
0.05088520050048828,398.46581464549155,3.8857500000000003,
0.051093101501464844,398.71116026130676,3.8857500000000003,
0.051299095153808594,412.8185331706817,3.8857500000000003,
0.05153989791870117,409.01567612554584,3.8810000000000002,
0.05174708366394043,399.3245243008448,3.886,
0.05195212364196777,396.135031295247,3.8815,
0.052204132080078125,396.87106814269265,3.888,
0.052204132080078125,401.90065326690456,3.8835,
0.05240917205810547,401.28728922736656,3.8855,
0.05263710021972656,398.95650587712197,3.88525,
0.05284309387207031,400.30590676410566,3.8857500000000003,
0.053048133850097656,399.3245243008448,3.8875,
0.05351591110229492,400.4285795720133,3.8875,
0.05379199981689453,397.9751234138611,3.8865000000000003,
0.05379199981689453,397.4844321822307,3.8845,
0.05401015281677246,395.27632163989375,3.88875,
0.05401015281677246,389.7560452840514,3.8850000000000002,
0.054205894470214844,388.5293172049753,3.88875,
0.05439615249633789,378.5928197644591,3.88775,
0.05460500717163086,389.7560452840514,3.8855,
0.054789066314697266,411.5918050916056,3.8850000000000002,
0.05497384071350098,411.9598235153284,3.8850000000000002,
0.05515909194946289,393.0682110975568,3.88675,
0.05532407760620117,383.4997320807634,3.888,
0.055615901947021484,383.3770592728558,3.8865000000000003,
0.055795907974243164,382.64102242541014,3.88375,
0.05597805976867676,379.69687503562756,3.8835,
0.05615830421447754,386.443879470546,3.88825,
0.056324005126953125,378.7154925723667,3.8857500000000003,
0.056617021560668945,378.9608381881819,3.88475,
0.05679726600646973,378.2248013407363,3.88825,
0.05701112747192383,381.6596399621493,3.88675,
0.05719804763793945,393.43622952127964,3.88525,
0.05737709999084473,395.1536488319861,3.886,
0.05760002136230469,397.11641375850786,3.88775,
0.05778002738952637,396.0123584873394,3.8865000000000003,
0.05796027183532715,397.8524506059535,3.88375,
0.05813908576965332,394.5402847924481,3.8865000000000003,
0.05832314491271973,397.4844321822307,3.8857500000000003,
0.05850696563720703,396.9937409506003,3.88875,
0.05873990058898926,397.4844321822307,3.8885,
0.058947086334228516,397.7297777980459,3.8865000000000003,
0.059127092361450195,395.27632163989375,3.888,
0.05930495262145996,397.36175937432307,3.884,
0.059533119201660156,399.4471971087524,3.88725,
0.05976223945617676,402.14599888271977,3.8855,
0.059947967529296875,403.3727269617959,3.88625,
0.060163021087646484,403.8634181934263,3.88475,
0.06034398078918457,401.28728922736656,3.88375,
0.06061506271362305,398.5884874533992,3.8850000000000002,
0.06079506874084473,396.87106814269265,3.88425,
0.06097412109375,398.5884874533992,3.8845,
0.06115293502807617,419.6882104135077,3.88275,
0.06133294105529785,441.15595179733907,3.883,
0.06151223182678223,432.5688552438065,3.8835,
0.06177926063537598,423.24572184282835,3.88375,
0.06195712089538574,420.7922656846762,3.883,
0.062139034271240234,399.4471971087524,3.8855,
0.06232309341430664,382.51834961750257,3.888,
0.06261491775512695,382.88636804122535,3.8875,
0.06279492378234863,383.009040849133,3.886,
0.06297588348388672,384.48111454402425,3.888,
0.0631558895111084,382.1503311937797,3.8890000000000002,
0.0633699893951416,382.27300400168735,3.88775,
0.06361699104309082,375.6486723746765,3.88625,
0.0637960433959961,375.1579811430461,3.88625,
0.06397700309753418,376.01669079839934,3.88875,
0.06415820121765137,367.55226705277437,3.88925,
0.06432294845581055,372.82719779280154,3.88625,
0.06461620330810547,369.39235917138853,3.88725,
0.06479501724243164,348.1699634033724,3.8885,
0.06497502326965332,350.7460923694321,3.88725,
0.0651559829711914,346.8205625163887,3.8857500000000003,
0.06533598899841309,368.65632232394285,3.88725,
0.06551599502563477,379.69687503562756,3.8835,
0.06577706336975098,387.54793474171447,3.8865000000000003,
0.06670904159545898,388.7746628207905,3.8825000000000003,
0.06708717346191406,403.3727269617959,3.88475,
0.06708717346191406,390.24673651568185,3.8850000000000002,
0.06708717346191406,386.32120666263836,3.8885,
0.06734991073608398,388.0386259733449,3.88475,
0.06734991073608398,402.2686716906274,3.8865000000000003,
0.06757807731628418,393.43622952127964,3.8890000000000002,
0.06757807731628418,396.9937409506003,3.88725,
0.06778693199157715,396.7483953347851,3.88725,
0.06778693199157715,396.3803769110622,3.886,
0.0679779052734375,396.0123584873394,3.8885,
0.0682070255279541,396.135031295247,3.884,
0.06845211982727051,397.36175937432307,3.8855,
0.06869006156921387,396.7483953347851,3.8857500000000003,
